"BehaviorSpace results (NetLogo 6.2.1)"
"Attack-vs-giant-component.nlogo"
"evol-ataque"
"03/23/2022 14:17:23:515 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","tipo-ataque","num-ataques","tipo-red","num-nodos","[step]","num-comp","max-tam"
"43","hubs","50","aleatoria","500","28","135","40"
"45","hubs","50","aleatoria","500","21","112","46"
"48","hubs","50","aleatoria","500","2","16","354"
"42","hubs","50","aleatoria","500","39","175","25"
"46","hubs","50","aleatoria","500","12","72","67"
"47","hubs","50","aleatoria","500","4","29","106"
"44","hubs","50","aleatoria","500","39","168","16"
"43","hubs","50","aleatoria","500","29","138","40"
"42","hubs","50","aleatoria","500","40","178","25"
"45","hubs","50","aleatoria","500","22","115","33"
"47","hubs","50","aleatoria","500","5","34","106"
"48","hubs","50","aleatoria","500","3","22","200"
"44","hubs","50","aleatoria","500","40","170","16"
"46","hubs","50","aleatoria","500","13","76","67"
"49","hubs","50","aleatoria","500","0","1","500"
"43","hubs","50","aleatoria","500","30","141","18"
"45","hubs","50","aleatoria","500","23","118","33"
"42","hubs","50","aleatoria","500","41","181","14"
"44","hubs","50","aleatoria","500","41","172","16"
"48","hubs","50","aleatoria","500","4","28","200"
"46","hubs","50","aleatoria","500","14","80","67"
"47","hubs","50","aleatoria","500","6","39","99"
"49","hubs","50","aleatoria","500","1","11","222"
"43","hubs","50","aleatoria","500","31","144","18"
"44","hubs","50","aleatoria","500","42","174","16"
"46","hubs","50","aleatoria","500","15","84","43"
"45","hubs","50","aleatoria","500","24","121","33"
"47","hubs","50","aleatoria","500","7","44","99"
"42","hubs","50","aleatoria","500","42","184","14"
"48","hubs","50","aleatoria","500","5","33","171"
"49","hubs","50","aleatoria","500","2","19","184"
"43","hubs","50","aleatoria","500","32","147","18"
"44","hubs","50","aleatoria","500","43","176","16"
"45","hubs","50","aleatoria","500","25","124","33"
"47","hubs","50","aleatoria","500","8","49","69"
"48","hubs","50","aleatoria","500","6","38","164"
"49","hubs","50","aleatoria","500","3","26","184"
"44","hubs","50","aleatoria","500","44","178","14"
"42","hubs","50","aleatoria","500","43","186","14"
"43","hubs","50","aleatoria","500","33","150","18"
"46","hubs","50","aleatoria","500","16","88","36"
"47","hubs","50","aleatoria","500","9","54","69"
"45","hubs","50","aleatoria","500","26","127","33"
"48","hubs","50","aleatoria","500","7","43","151"
"49","hubs","50","aleatoria","500","4","33","184"
"44","hubs","50","aleatoria","500","45","180","14"
"42","hubs","50","aleatoria","500","44","188","14"
"43","hubs","50","aleatoria","500","34","153","18"
"45","hubs","50","aleatoria","500","27","130","33"
"47","hubs","50","aleatoria","500","10","58","69"
"42","hubs","50","aleatoria","500","45","190","14"
"46","hubs","50","aleatoria","500","17","92","36"
"44","hubs","50","aleatoria","500","46","182","14"
"49","hubs","50","aleatoria","500","5","39","115"
"48","hubs","50","aleatoria","500","8","48","151"
"43","hubs","50","aleatoria","500","35","155","18"
"45","hubs","50","aleatoria","500","28","133","27"
"47","hubs","50","aleatoria","500","11","62","69"
"42","hubs","50","aleatoria","500","46","192","14"
"43","hubs","50","aleatoria","500","36","157","18"
"46","hubs","50","aleatoria","500","18","96","36"
"45","hubs","50","aleatoria","500","29","136","27"
"49","hubs","50","aleatoria","500","6","45","115"
"48","hubs","50","aleatoria","500","9","53","151"
"47","hubs","50","aleatoria","500","12","66","69"
"42","hubs","50","aleatoria","500","47","194","14"
"43","hubs","50","aleatoria","500","37","159","18"
"45","hubs","50","aleatoria","500","30","139","25"
"46","hubs","50","aleatoria","500","19","100","36"
"47","hubs","50","aleatoria","500","13","70","69"
"48","hubs","50","aleatoria","500","10","58","133"
"49","hubs","50","aleatoria","500","7","51","115"
"42","hubs","50","aleatoria","500","48","196","14"
"45","hubs","50","aleatoria","500","31","142","25"
"47","hubs","50","aleatoria","500","14","74","69"
"46","hubs","50","aleatoria","500","20","104","36"
"48","hubs","50","aleatoria","500","11","62","107"
"42","hubs","50","aleatoria","500","49","198","14"
"49","hubs","50","aleatoria","500","8","57","91"
"45","hubs","50","aleatoria","500","32","145","25"
"47","hubs","50","aleatoria","500","15","78","69"
"46","hubs","50","aleatoria","500","21","108","29"
"42","hubs","50","aleatoria","500","50","200","14"
"48","hubs","50","aleatoria","500","12","66","107"
"47","hubs","50","aleatoria","500","16","82","69"
"44","hubs","50","aleatoria","500","47","184","14"
"45","hubs","50","aleatoria","500","33","148","25"
"49","hubs","50","aleatoria","500","9","62","91"
"46","hubs","50","aleatoria","500","22","112","25"
"48","hubs","50","aleatoria","500","13","70","107"
"44","hubs","50","aleatoria","500","48","186","14"
"47","hubs","50","aleatoria","500","17","86","39"
"45","hubs","50","aleatoria","500","34","151","25"
"49","hubs","50","aleatoria","500","10","67","74"
"46","hubs","50","aleatoria","500","23","115","25"
"48","hubs","50","aleatoria","500","14","74","101"
"44","hubs","50","aleatoria","500","49","188","11"
"47","hubs","50","aleatoria","500","18","90","31"
"45","hubs","50","aleatoria","500","35","154","25"
"50","hubs","50","aleatoria","500","0","1","500"
"46","hubs","50","aleatoria","500","24","118","25"
"43","hubs","50","aleatoria","500","38","161","18"
"48","hubs","50","aleatoria","500","15","78","83"
"47","hubs","50","aleatoria","500","19","94","31"
"44","hubs","50","aleatoria","500","50","190","11"
"45","hubs","50","aleatoria","500","36","157","14"
"50","hubs","50","aleatoria","500","1","8","191"
"46","hubs","50","aleatoria","500","25","121","25"
"43","hubs","50","aleatoria","500","39","163","15"
"47","hubs","50","aleatoria","500","20","97","31"
"48","hubs","50","aleatoria","500","16","82","83"
"51","hubs","50","preferencial","500","0","1","500"
"45","hubs","50","aleatoria","500","37","159","14"
"49","hubs","50","aleatoria","500","11","72","74"
"43","hubs","50","aleatoria","500","40","165","15"
"46","hubs","50","aleatoria","500","26","124","25"
"50","hubs","50","aleatoria","500","2","14","191"
"48","hubs","50","aleatoria","500","17","86","83"
"45","hubs","50","aleatoria","500","38","161","14"
"51","hubs","50","preferencial","500","1","22","436"
"43","hubs","50","aleatoria","500","41","167","15"
"46","hubs","50","aleatoria","500","27","127","25"
"50","hubs","50","aleatoria","500","3","20","163"
"48","hubs","50","aleatoria","500","18","90","83"
"45","hubs","50","aleatoria","500","39","163","14"
"51","hubs","50","preferencial","500","2","42","188"
"43","hubs","50","aleatoria","500","42","169","15"
"46","hubs","50","aleatoria","500","28","130","25"
"50","hubs","50","aleatoria","500","4","25","147"
"48","hubs","50","aleatoria","500","19","94","69"
"47","hubs","50","aleatoria","500","21","100","31"
"43","hubs","50","aleatoria","500","43","171","15"
"51","hubs","50","preferencial","500","3","61","188"
"46","hubs","50","aleatoria","500","29","133","25"
"45","hubs","50","aleatoria","500","40","165","13"
"47","hubs","50","aleatoria","500","22","103","31"
"43","hubs","50","aleatoria","500","44","173","15"
"48","hubs","50","aleatoria","500","20","98","69"
"51","hubs","50","preferencial","500","4","78","159"
"45","hubs","50","aleatoria","500","41","167","13"
"46","hubs","50","aleatoria","500","30","136","25"
"43","hubs","50","aleatoria","500","45","175","13"
"47","hubs","50","aleatoria","500","23","106","31"
"48","hubs","50","aleatoria","500","21","102","69"
"51","hubs","50","preferencial","500","5","92","159"
"49","hubs","50","aleatoria","500","12","77","58"
"45","hubs","50","aleatoria","500","42","169","13"
"43","hubs","50","aleatoria","500","46","177","13"
"46","hubs","50","aleatoria","500","31","139","25"
"47","hubs","50","aleatoria","500","24","109","23"
"48","hubs","50","aleatoria","500","22","105","63"
"50","hubs","50","aleatoria","500","5","30","139"
"43","hubs","50","aleatoria","500","47","179","13"
"45","hubs","50","aleatoria","500","43","171","13"
"51","hubs","50","preferencial","500","6","106","128"
"46","hubs","50","aleatoria","500","32","142","25"
"47","hubs","50","aleatoria","500","25","112","23"
"48","hubs","50","aleatoria","500","23","108","63"
"46","hubs","50","aleatoria","500","33","145","25"
"51","hubs","50","preferencial","500","7","119","60"
"43","hubs","50","aleatoria","500","48","181","13"
"49","hubs","50","aleatoria","500","13","82","58"
"45","hubs","50","aleatoria","500","44","173","13"
"47","hubs","50","aleatoria","500","26","115","23"
"48","hubs","50","aleatoria","500","24","111","63"
"43","hubs","50","aleatoria","500","49","183","9"
"46","hubs","50","aleatoria","500","34","148","25"
"45","hubs","50","aleatoria","500","45","175","13"
"51","hubs","50","preferencial","500","8","131","48"
"47","hubs","50","aleatoria","500","27","118","23"
"48","hubs","50","aleatoria","500","25","114","63"
"49","hubs","50","aleatoria","500","14","86","49"
"46","hubs","50","aleatoria","500","35","151","25"
"43","hubs","50","aleatoria","500","50","185","8"
"45","hubs","50","aleatoria","500","46","177","13"
"51","hubs","50","preferencial","500","9","143","48"
"47","hubs","50","aleatoria","500","28","121","23"
"50","hubs","50","aleatoria","500","6","35","139"
"48","hubs","50","aleatoria","500","26","117","63"
"46","hubs","50","aleatoria","500","36","154","25"
"45","hubs","50","aleatoria","500","47","179","12"
"47","hubs","50","aleatoria","500","29","124","23"
"52","hubs","50","preferencial","500","0","1","500"
"50","hubs","50","aleatoria","500","7","40","128"
"51","hubs","50","preferencial","500","10","153","48"
"48","hubs","50","aleatoria","500","27","120","63"
"46","hubs","50","aleatoria","500","37","157","25"
"45","hubs","50","aleatoria","500","48","181","12"
"50","hubs","50","aleatoria","500","8","45","128"
"52","hubs","50","preferencial","500","1","39","254"
"51","hubs","50","preferencial","500","11","163","48"
"47","hubs","50","aleatoria","500","30","127","23"
"48","hubs","50","aleatoria","500","28","123","63"
"45","hubs","50","aleatoria","500","49","183","12"
"46","hubs","50","aleatoria","500","38","160","18"
"49","hubs","50","aleatoria","500","15","90","49"
"51","hubs","50","preferencial","500","12","172","48"
"52","hubs","50","preferencial","500","2","69","254"
"50","hubs","50","aleatoria","500","9","50","74"
"47","hubs","50","aleatoria","500","31","130","23"
"45","hubs","50","aleatoria","500","50","185","12"
"48","hubs","50","aleatoria","500","29","126","63"
"46","hubs","50","aleatoria","500","39","163","18"
"47","hubs","50","aleatoria","500","32","133","23"
"51","hubs","50","preferencial","500","13","180","48"
"53","hubs","50","preferencial","500","0","1","500"
"49","hubs","50","aleatoria","500","16","94","49"
"50","hubs","50","aleatoria","500","10","55","57"
"48","hubs","50","aleatoria","500","30","129","57"
"52","hubs","50","preferencial","500","3","95","89"
"47","hubs","50","aleatoria","500","33","136","23"
"51","hubs","50","preferencial","500","14","188","48"
"53","hubs","50","preferencial","500","1","56","106"
"50","hubs","50","aleatoria","500","11","59","57"
"49","hubs","50","aleatoria","500","17","98","49"
"46","hubs","50","aleatoria","500","40","166","11"
"48","hubs","50","aleatoria","500","31","132","57"
"51","hubs","50","preferencial","500","15","194","36"
"47","hubs","50","aleatoria","500","34","139","23"
"52","hubs","50","preferencial","500","4","113","89"
"50","hubs","50","aleatoria","500","12","63","57"
"53","hubs","50","preferencial","500","2","82","93"
"46","hubs","50","aleatoria","500","41","168","11"
"49","hubs","50","aleatoria","500","18","102","49"
"48","hubs","50","aleatoria","500","32","135","42"
"47","hubs","50","aleatoria","500","35","142","23"
"51","hubs","50","preferencial","500","16","200","36"
"50","hubs","50","aleatoria","500","13","67","57"
"52","hubs","50","preferencial","500","5","128","68"
"49","hubs","50","aleatoria","500","19","106","49"
"46","hubs","50","aleatoria","500","42","170","11"
"53","hubs","50","preferencial","500","3","96","93"
"47","hubs","50","aleatoria","500","36","145","23"
"48","hubs","50","aleatoria","500","33","138","42"
"51","hubs","50","preferencial","500","17","206","36"
"52","hubs","50","preferencial","500","6","140","43"
"53","hubs","50","preferencial","500","4","110","73"
"49","hubs","50","aleatoria","500","20","110","49"
"47","hubs","50","aleatoria","500","37","148","23"
"48","hubs","50","aleatoria","500","34","141","42"
"50","hubs","50","aleatoria","500","14","71","57"
"51","hubs","50","preferencial","500","18","211","36"
"46","hubs","50","aleatoria","500","43","172","10"
"53","hubs","50","preferencial","500","5","123","50"
"48","hubs","50","aleatoria","500","35","144","42"
"52","hubs","50","preferencial","500","7","151","38"
"49","hubs","50","aleatoria","500","21","114","49"
"47","hubs","50","aleatoria","500","38","151","23"
"50","hubs","50","aleatoria","500","15","75","57"
"51","hubs","50","preferencial","500","19","216","36"
"47","hubs","50","aleatoria","500","39","154","23"
"46","hubs","50","aleatoria","500","44","174","10"
"52","hubs","50","preferencial","500","8","159","28"
"53","hubs","50","preferencial","500","6","134","44"
"48","hubs","50","aleatoria","500","36","147","42"
"49","hubs","50","aleatoria","500","22","118","31"
"50","hubs","50","aleatoria","500","16","79","57"
"47","hubs","50","aleatoria","500","40","157","23"
"53","hubs","50","preferencial","500","7","144","44"
"52","hubs","50","preferencial","500","9","167","28"
"46","hubs","50","aleatoria","500","45","176","10"
"51","hubs","50","preferencial","500","20","221","27"
"50","hubs","50","aleatoria","500","17","83","57"
"48","hubs","50","aleatoria","500","37","150","42"
"49","hubs","50","aleatoria","500","23","121","31"
"52","hubs","50","preferencial","500","10","175","28"
"53","hubs","50","preferencial","500","8","153","26"
"47","hubs","50","aleatoria","500","41","160","23"
"46","hubs","50","aleatoria","500","46","178","10"
"51","hubs","50","preferencial","500","21","226","27"
"50","hubs","50","aleatoria","500","18","87","57"
"49","hubs","50","aleatoria","500","24","124","31"
"48","hubs","50","aleatoria","500","38","153","42"
"46","hubs","50","aleatoria","500","47","180","10"
"52","hubs","50","preferencial","500","11","182","28"
"53","hubs","50","preferencial","500","9","161","26"
"47","hubs","50","aleatoria","500","42","162","23"
"52","hubs","50","preferencial","500","12","189","28"
"50","hubs","50","aleatoria","500","19","91","57"
"51","hubs","50","preferencial","500","22","230","27"
"48","hubs","50","aleatoria","500","39","156","42"
"46","hubs","50","aleatoria","500","48","182","10"
"49","hubs","50","aleatoria","500","25","127","28"
"47","hubs","50","aleatoria","500","43","164","23"
"53","hubs","50","preferencial","500","10","169","26"
"52","hubs","50","preferencial","500","13","195","28"
"46","hubs","50","aleatoria","500","49","184","10"
"49","hubs","50","aleatoria","500","26","130","22"
"48","hubs","50","aleatoria","500","40","159","42"
"50","hubs","50","aleatoria","500","20","95","57"
"47","hubs","50","aleatoria","500","44","166","23"
"53","hubs","50","preferencial","500","11","175","21"
"46","hubs","50","aleatoria","500","50","186","10"
"49","hubs","50","aleatoria","500","27","133","22"
"48","hubs","50","aleatoria","500","41","162","42"
"52","hubs","50","preferencial","500","14","201","28"
"50","hubs","50","aleatoria","500","21","99","57"
"47","hubs","50","aleatoria","500","45","168","20"
"53","hubs","50","preferencial","500","12","181","21"
"54","hubs","50","preferencial","500","0","1","500"
"48","hubs","50","aleatoria","500","42","165","34"
"49","hubs","50","aleatoria","500","28","136","22"
"50","hubs","50","aleatoria","500","22","102","57"
"47","hubs","50","aleatoria","500","46","170","20"
"51","hubs","50","preferencial","500","23","234","20"
"53","hubs","50","preferencial","500","13","187","21"
"52","hubs","50","preferencial","500","15","207","28"
"54","hubs","50","preferencial","500","1","60","94"
"48","hubs","50","aleatoria","500","43","168","17"
"50","hubs","50","aleatoria","500","23","105","45"
"49","hubs","50","aleatoria","500","29","139","22"
"47","hubs","50","aleatoria","500","47","172","20"
"53","hubs","50","preferencial","500","14","193","21"
"52","hubs","50","preferencial","500","16","213","28"
"48","hubs","50","aleatoria","500","44","170","17"
"54","hubs","50","preferencial","500","2","90","78"
"50","hubs","50","aleatoria","500","24","108","45"
"47","hubs","50","aleatoria","500","48","174","20"
"49","hubs","50","aleatoria","500","30","142","22"
"51","hubs","50","preferencial","500","24","238","20"
"53","hubs","50","preferencial","500","15","199","21"
"52","hubs","50","preferencial","500","17","219","28"
"48","hubs","50","aleatoria","500","45","172","17"
"47","hubs","50","aleatoria","500","49","176","20"
"50","hubs","50","aleatoria","500","25","111","45"
"54","hubs","50","preferencial","500","3","116","58"
"51","hubs","50","preferencial","500","25","242","14"
"49","hubs","50","aleatoria","500","31","145","22"
"48","hubs","50","aleatoria","500","46","174","17"
"53","hubs","50","preferencial","500","16","205","21"
"52","hubs","50","preferencial","500","18","225","28"
"47","hubs","50","aleatoria","500","50","178","20"
"50","hubs","50","aleatoria","500","26","114","38"
"51","hubs","50","preferencial","500","26","246","14"
"49","hubs","50","aleatoria","500","32","148","22"
"54","hubs","50","preferencial","500","4","131","49"
"52","hubs","50","preferencial","500","19","230","28"
"48","hubs","50","aleatoria","500","47","176","17"
"55","hubs","50","preferencial","500","0","1","500"
"51","hubs","50","preferencial","500","27","250","14"
"50","hubs","50","aleatoria","500","27","117","38"
"49","hubs","50","aleatoria","500","33","151","22"
"54","hubs","50","preferencial","500","5","144","30"
"52","hubs","50","preferencial","500","20","235","22"
"53","hubs","50","preferencial","500","17","210","21"
"48","hubs","50","aleatoria","500","48","178","17"
"50","hubs","50","aleatoria","500","28","120","38"
"51","hubs","50","preferencial","500","28","254","12"
"55","hubs","50","preferencial","500","1","39","178"
"49","hubs","50","aleatoria","500","34","154","22"
"52","hubs","50","preferencial","500","21","240","22"
"54","hubs","50","preferencial","500","6","156","30"
"53","hubs","50","preferencial","500","18","215","21"
"51","hubs","50","preferencial","500","29","257","12"
"50","hubs","50","aleatoria","500","29","123","38"
"52","hubs","50","preferencial","500","22","245","22"
"49","hubs","50","aleatoria","500","35","157","22"
"48","hubs","50","aleatoria","500","49","180","17"
"53","hubs","50","preferencial","500","19","220","21"
"54","hubs","50","preferencial","500","7","165","30"
"50","hubs","50","aleatoria","500","30","126","38"
"51","hubs","50","preferencial","500","30","260","10"
"55","hubs","50","preferencial","500","2","61","98"
"52","hubs","50","preferencial","500","23","249","22"
"53","hubs","50","preferencial","500","20","225","21"
"48","hubs","50","aleatoria","500","50","182","12"
"54","hubs","50","preferencial","500","8","173","30"
"51","hubs","50","preferencial","500","31","263","10"
"50","hubs","50","aleatoria","500","31","129","25"
"52","hubs","50","preferencial","500","24","253","22"
"53","hubs","50","preferencial","500","21","230","21"
"55","hubs","50","preferencial","500","3","81","98"
"56","hubs","50","preferencial","500","0","1","500"
"54","hubs","50","preferencial","500","9","180","30"
"51","hubs","50","preferencial","500","32","266","10"
"52","hubs","50","preferencial","500","25","257","22"
"53","hubs","50","preferencial","500","22","235","17"
"49","hubs","50","aleatoria","500","36","160","22"
"55","hubs","50","preferencial","500","4","101","98"
"54","hubs","50","preferencial","500","10","187","21"
"51","hubs","50","preferencial","500","33","269","10"
"56","hubs","50","preferencial","500","1","78","75"
"52","hubs","50","preferencial","500","26","261","22"
"53","hubs","50","preferencial","500","23","239","17"
"55","hubs","50","preferencial","500","5","113","48"
"50","hubs","50","aleatoria","500","32","132","25"
"51","hubs","50","preferencial","500","34","271","10"
"54","hubs","50","preferencial","500","11","193","17"
"56","hubs","50","preferencial","500","2","100","75"
"52","hubs","50","preferencial","500","27","265","22"
"53","hubs","50","preferencial","500","24","243","17"
"55","hubs","50","preferencial","500","6","124","48"
"51","hubs","50","preferencial","500","35","273","10"
"52","hubs","50","preferencial","500","28","269","14"
"56","hubs","50","preferencial","500","3","111","75"
"54","hubs","50","preferencial","500","12","199","17"
"50","hubs","50","aleatoria","500","33","135","25"
"55","hubs","50","preferencial","500","7","135","48"
"53","hubs","50","preferencial","500","25","247","17"
"51","hubs","50","preferencial","500","36","275","10"
"49","hubs","50","aleatoria","500","37","163","22"
"50","hubs","50","aleatoria","500","34","138","20"
"54","hubs","50","preferencial","500","13","205","13"
"53","hubs","50","preferencial","500","26","250","17"
"55","hubs","50","preferencial","500","8","145","48"
"52","hubs","50","preferencial","500","29","273","14"
"51","hubs","50","preferencial","500","37","277","10"
"56","hubs","50","preferencial","500","4","121","56"
"52","hubs","50","preferencial","500","30","276","14"
"55","hubs","50","preferencial","500","9","155","48"
"53","hubs","50","preferencial","500","27","253","17"
"50","hubs","50","aleatoria","500","35","141","20"
"49","hubs","50","aleatoria","500","38","166","22"
"54","hubs","50","preferencial","500","14","210","13"
"51","hubs","50","preferencial","500","38","279","10"
"56","hubs","50","preferencial","500","5","130","56"
"53","hubs","50","preferencial","500","28","256","8"
"52","hubs","50","preferencial","500","31","279","14"
"50","hubs","50","aleatoria","500","36","144","20"
"51","hubs","50","preferencial","500","39","281","10"
"55","hubs","50","preferencial","500","10","165","48"
"54","hubs","50","preferencial","500","15","214","13"
"56","hubs","50","preferencial","500","6","138","56"
"51","hubs","50","preferencial","500","40","283","10"
"53","hubs","50","preferencial","500","29","259","8"
"52","hubs","50","preferencial","500","32","282","14"
"50","hubs","50","aleatoria","500","37","147","20"
"55","hubs","50","preferencial","500","11","174","48"
"49","hubs","50","aleatoria","500","39","169","22"
"54","hubs","50","preferencial","500","16","218","12"
"56","hubs","50","preferencial","500","7","146","34"
"52","hubs","50","preferencial","500","33","285","14"
"51","hubs","50","preferencial","500","41","285","10"
"50","hubs","50","aleatoria","500","38","150","20"
"53","hubs","50","preferencial","500","30","262","8"
"55","hubs","50","preferencial","500","12","183","35"
"54","hubs","50","preferencial","500","17","222","12"
"52","hubs","50","preferencial","500","34","288","14"
"51","hubs","50","preferencial","500","42","287","10"
"56","hubs","50","preferencial","500","8","154","34"
"53","hubs","50","preferencial","500","31","265","8"
"50","hubs","50","aleatoria","500","39","153","20"
"55","hubs","50","preferencial","500","13","190","35"
"49","hubs","50","aleatoria","500","40","172","17"
"51","hubs","50","preferencial","500","43","289","10"
"52","hubs","50","preferencial","500","35","291","14"
"54","hubs","50","preferencial","500","18","226","12"
"50","hubs","50","aleatoria","500","40","155","20"
"56","hubs","50","preferencial","500","9","161","34"
"53","hubs","50","preferencial","500","32","268","8"
"55","hubs","50","preferencial","500","14","197","35"
"49","hubs","50","aleatoria","500","41","175","17"
"51","hubs","50","preferencial","500","44","291","10"
"52","hubs","50","preferencial","500","36","294","14"
"50","hubs","50","aleatoria","500","41","157","16"
"55","hubs","50","preferencial","500","15","203","21"
"54","hubs","50","preferencial","500","19","230","12"
"56","hubs","50","preferencial","500","10","168","34"
"53","hubs","50","preferencial","500","33","271","8"
"49","hubs","50","aleatoria","500","42","177","17"
"51","hubs","50","preferencial","500","45","293","10"
"52","hubs","50","preferencial","500","37","297","14"
"55","hubs","50","preferencial","500","16","209","21"
"50","hubs","50","aleatoria","500","42","159","16"
"56","hubs","50","preferencial","500","11","174","34"
"53","hubs","50","preferencial","500","34","274","8"
"49","hubs","50","aleatoria","500","43","179","17"
"54","hubs","50","preferencial","500","20","233","12"
"51","hubs","50","preferencial","500","46","295","7"
"55","hubs","50","preferencial","500","17","215","21"
"52","hubs","50","preferencial","500","38","300","14"
"56","hubs","50","preferencial","500","12","180","34"
"50","hubs","50","aleatoria","500","43","161","16"
"49","hubs","50","aleatoria","500","44","181","17"
"51","hubs","50","preferencial","500","47","297","7"
"53","hubs","50","preferencial","500","35","277","8"
"54","hubs","50","preferencial","500","21","236","12"
"55","hubs","50","preferencial","500","18","220","21"
"52","hubs","50","preferencial","500","39","303","9"
"56","hubs","50","preferencial","500","13","186","34"
"51","hubs","50","preferencial","500","48","299","7"
"50","hubs","50","aleatoria","500","44","163","16"
"49","hubs","50","aleatoria","500","45","183","17"
"53","hubs","50","preferencial","500","36","279","8"
"54","hubs","50","preferencial","500","22","239","12"
"55","hubs","50","preferencial","500","19","225","21"
"52","hubs","50","preferencial","500","40","306","7"
"50","hubs","50","aleatoria","500","45","165","11"
"51","hubs","50","preferencial","500","49","301","7"
"53","hubs","50","preferencial","500","37","281","7"
"49","hubs","50","aleatoria","500","46","185","17"
"56","hubs","50","preferencial","500","14","191","22"
"54","hubs","50","preferencial","500","23","242","12"
"55","hubs","50","preferencial","500","20","230","21"
"52","hubs","50","preferencial","500","41","309","7"
"51","hubs","50","preferencial","500","50","303","6"
"53","hubs","50","preferencial","500","38","283","7"
"50","hubs","50","aleatoria","500","46","167","11"
"49","hubs","50","aleatoria","500","47","187","17"
"55","hubs","50","preferencial","500","21","235","21"
"56","hubs","50","preferencial","500","15","196","22"
"54","hubs","50","preferencial","500","24","245","12"
"52","hubs","50","preferencial","500","42","312","7"
"57","hubs","50","preferencial","500","0","1","500"
"53","hubs","50","preferencial","500","39","285","7"
"50","hubs","50","aleatoria","500","47","169","11"
"49","hubs","50","aleatoria","500","48","189","17"
"55","hubs","50","preferencial","500","22","240","21"
"52","hubs","50","preferencial","500","43","314","7"
"56","hubs","50","preferencial","500","16","201","22"
"54","hubs","50","preferencial","500","25","248","12"
"53","hubs","50","preferencial","500","40","287","7"
"50","hubs","50","aleatoria","500","48","171","11"
"49","hubs","50","aleatoria","500","49","191","17"
"57","hubs","50","preferencial","500","1","33","293"
"52","hubs","50","preferencial","500","44","316","7"
"55","hubs","50","preferencial","500","23","245","21"
"56","hubs","50","preferencial","500","17","206","13"
"54","hubs","50","preferencial","500","26","251","12"
"53","hubs","50","preferencial","500","41","289","7"
"50","hubs","50","aleatoria","500","49","173","11"
"49","hubs","50","aleatoria","500","50","193","17"
"55","hubs","50","preferencial","500","24","249","17"
"52","hubs","50","preferencial","500","45","318","7"
"53","hubs","50","preferencial","500","42","291","7"
"57","hubs","50","preferencial","500","2","55","97"
"50","hubs","50","aleatoria","500","50","175","11"
"56","hubs","50","preferencial","500","18","210","11"
"55","hubs","50","preferencial","500","25","253","13"
"52","hubs","50","preferencial","500","46","320","6"
"58","hubs","50","preferencial","500","0","1","500"
"54","hubs","50","preferencial","500","27","254","12"
"53","hubs","50","preferencial","500","43","293","7"
"59","hubs","50","preferencial","500","0","1","500"
"56","hubs","50","preferencial","500","19","214","11"
"55","hubs","50","preferencial","500","26","257","13"
"52","hubs","50","preferencial","500","47","322","6"
"57","hubs","50","preferencial","500","3","75","97"
"54","hubs","50","preferencial","500","28","257","12"
"53","hubs","50","preferencial","500","44","295","7"
"58","hubs","50","preferencial","500","1","49","193"
"55","hubs","50","preferencial","500","27","260","13"
"56","hubs","50","preferencial","500","20","218","11"
"59","hubs","50","preferencial","500","1","37","180"
"52","hubs","50","preferencial","500","48","324","6"
"53","hubs","50","preferencial","500","45","297","7"
"54","hubs","50","preferencial","500","29","260","12"
"58","hubs","50","preferencial","500","2","74","90"
"56","hubs","50","preferencial","500","21","222","11"
"55","hubs","50","preferencial","500","28","263","13"
"52","hubs","50","preferencial","500","49","326","6"
"59","hubs","50","preferencial","500","2","70","127"
"53","hubs","50","preferencial","500","46","299","7"
"54","hubs","50","preferencial","500","30","263","8"
"55","hubs","50","preferencial","500","29","266","13"
"56","hubs","50","preferencial","500","22","226","10"
"58","hubs","50","preferencial","500","3","88","90"
"52","hubs","50","preferencial","500","50","328","6"
"59","hubs","50","preferencial","500","3","91","82"
"53","hubs","50","preferencial","500","47","301","7"
"55","hubs","50","preferencial","500","30","269","10"
"54","hubs","50","preferencial","500","31","266","8"
"56","hubs","50","preferencial","500","23","230","10"
"58","hubs","50","preferencial","500","4","101","90"
"55","hubs","50","preferencial","500","31","272","10"
"59","hubs","50","preferencial","500","4","111","67"
"54","hubs","50","preferencial","500","32","269","8"
"60","hubs","50","preferencial","500","0","1","500"
"56","hubs","50","preferencial","500","24","234","10"
"57","hubs","50","preferencial","500","4","92","46"
"58","hubs","50","preferencial","500","5","113","29"
"59","hubs","50","preferencial","500","5","129","67"
"55","hubs","50","preferencial","500","32","275","10"
"54","hubs","50","preferencial","500","33","272","7"
"60","hubs","50","preferencial","500","1","46","293"
"58","hubs","50","preferencial","500","6","124","29"
"57","hubs","50","preferencial","500","5","102","46"
"54","hubs","50","preferencial","500","34","275","7"
"59","hubs","50","preferencial","500","6","141","42"
"60","hubs","50","preferencial","500","2","67","111"
"53","hubs","50","preferencial","500","48","303","7"
"58","hubs","50","preferencial","500","7","134","29"
"57","hubs","50","preferencial","500","6","112","45"
"54","hubs","50","preferencial","500","35","277","7"
"59","hubs","50","preferencial","500","7","149","42"
"60","hubs","50","preferencial","500","3","86","111"
"56","hubs","50","preferencial","500","25","238","10"
"54","hubs","50","preferencial","500","36","279","7"
